0.063772727272727203,0.080440000000000039,0.10632792792792783
0.075816455696202614,0.080860759493671039,0.090886075949367082
0.10228260869565217,0.11273097826086957,0.13478378378378378
0.13411497730710939,0.15520423600605143,0.18362329803328289
0.075476190476190502,0.08385714285714288,0.10574603174603174
0.12488226691042043,0.14853564899451585,0.16800000000000032
0.087837209302325581,0.097865116279069977,0.1116831683168316
0.16,0.16245954692556633,0.18189822294022615
0.13,0.13,0.13004826546003012
0.11469195266271631,0.12234684911243969,0.13346102071005744
0.07936,0.17999999999999999,0.17999999999999999
0.1723076923076923,0.17999999999999999,0.19261202185792364
0.16059883720930235,0.19931395348837067,0.21779768786127082
0.23999999999999999,0.23999999999999999,0.23999999999999999
0.19815955882352942,0.20000000000000001,0.20000000000000001
0.19196296296296297,0.20999999999999999,0.2101851851851852
0.14000000000000001,0.14999999999999999,0.16500000000000001
0.15086153846153846,0.17999999999999999,0.1855464114832536
0.038516239316239265,0.1784309591642925,0.20937981042654377
0.01133231527093596,0.15840689655172427,0.20354183070866141
