release time,life loan,ITEM_AMOUNT,MONEY_RATE
2015-07-22,273,220000,11.5
2015-07-22,178,870000,11
2015-07-22,178,500000,11
2015-07-22,173,1070000,11
2015-07-21,178,410000,11
2015-07-21,360,8000000,14
2015-07-21,179,650000,11
2015-07-21,275,1290000,11.5
2015-07-21,179,220000,11
2015-07-21,179,410000,11
2015-07-21,360,8000000,14
2015-07-21,179,180000,11
2015-07-21,178,330000,11
2015-07-21,92,40000,10
2015-07-21,271,750000,11.5
2015-07-21,178,530000,11
2015-07-21,92,120000,10
2015-07-21,268,780000,11.5
2015-07-21,178,760000,11
2015-07-20,271,1030000,11.5
2015-07-20,180,5000000,13
2015-07-20,179,610000,11
2015-07-20,272,1570000,11.5
2015-07-19,175,1060000,11
2015-07-19,179,500000,11
2015-07-19,175,470000,11
2015-07-19,360,8000000,14
2015-07-19,272,410000,11.5
2015-07-18,179,280000,11
2015-07-17,360,10000000,14
2015-07-17,175,1510000,11
2015-07-17,270,1640000,11.5
2015-07-17,272,170000,11.5
2015-07-17,180,5000000,13
2015-07-17,92,140000,10
2015-07-17,272,1430000,11.5
2015-07-17,182,1380000,11
2015-07-17,272,680000,11.5
2015-07-17,272,800000,11.5
2015-07-17,272,110000,11.5
2015-07-17,182,680000,11
2015-07-16,181,300000,11
2015-07-16,177,410000,11
2015-07-16,178,220000,11
2015-07-16,272,820000,11.5
2015-07-16,178,400000,11
2015-07-16,269,350000,11.5
2015-07-16,273,570000,11.5
2015-07-16,273,350000,11.5
2015-07-16,178,1650000,11
2015-07-15,180,1800000,13
2015-07-15,360,7000000,14
2015-07-15,177,590000,11
2015-07-15,91,50000,10
2015-07-15,91,160000,10
2015-07-15,273,1320000,11.5
2015-07-15,91,100000,10
2015-07-15,91,80000,10
2015-07-15,177,560000,11
2015-07-15,91,80000,10
2015-07-15,180,1200000,13
2015-07-14,179,360000,11
2015-07-14,360,5000000,14
2015-07-14,179,550000,11
2015-07-14,180,180000,11
2015-07-14,180,510000,11
2015-07-14,180,180000,11
2015-07-14,180,490000,11
2015-07-14,180,180000,11
2015-07-14,360,8000000,14
2015-07-13,180,590000,11
2015-07-13,360,5000000,14
2015-07-13,272,450000,11.5
2015-07-13,179,2000000,11
2015-07-13,271,1180000,11.5
2015-07-12,180,2000000,13
2015-07-11,180,1590000,11
2015-07-11,272,570000,11.5
2015-07-11,182,1480000,11
2015-07-11,272,1220000,11.5
2015-07-11,360,5000000,14
2015-07-11,180,400000,11
2015-07-11,274,450000,11.5
2015-07-10,360,5000000,14
2015-07-10,182,440000,11
2015-07-10,183,920000,11
2015-07-10,272,600000,11.5
2015-07-10,184,180000,11
2015-07-10,273,280000,11.5
2015-07-10,184,180000,11
2015-07-10,273,350000,11.5
2015-07-10,360,5000000,14
2015-07-10,273,410000,11.5
2015-07-10,90,70000,10
2015-07-10,90,43000,10
2015-07-10,90,140000,10
2015-07-10,90,30000,10
2015-07-09,360,5000000,14
2015-07-09,180,1500000,13
2015-07-09,181,850000,11
2015-07-09,182,720000,11
2015-07-08,180,2230000,11
2015-07-08,182,720000,11
2015-07-08,360,5000000,14
2015-07-08,180,2900000,11
2015-07-08,182,750000,11
2015-07-08,180,5000000,13
2015-07-08,182,200000,11
2015-07-08,182,630000,11
2015-07-07,360,5000000,14
2015-07-07,91,1000000,10
2015-07-07,182,230000,11
2015-07-07,183,100000,11
2015-07-07,91,130000,10
2015-07-07,91,250000,10
2015-07-07,180,5000000,13
2015-07-07,273,600000,11.5
2015-07-06,180,2500000,13
2015-07-06,271,1450000,11.5
2015-07-06,180,5000000,13
2015-07-05,180,5000000,13
2015-07-04,274,1920000,11.5
2015-07-04,181,3150000,11
2015-07-04,182,1360000,11
2015-07-04,183,340000,11
2015-07-04,274,250000,11.5
2015-07-04,274,250000,11.5
2015-07-04,183,250000,11
2015-07-04,274,1130000,11.5
2015-07-04,183,220000,11
2015-07-04,183,210000,11
2015-07-04,183,200000,11
2015-07-04,183,190000,11
2015-07-03,183,140000,11
2015-07-03,275,130000,11.5
2015-07-03,274,2800000,11.5
2015-07-03,360,6000000,14
2015-07-02,274,1440000,11.5
2015-07-02,183,1550000,11
2015-07-02,184,130000,11
2015-07-02,274,2220000,11.5
2015-07-02,184,900000,11
2015-07-02,184,130000,11
2015-07-02,184,150000,11
2015-07-02,184,130000,11
2015-07-02,184,300000,11
2015-07-02,184,130000,11
2015-07-02,184,500000,11
2015-07-02,184,130000,11
2015-07-01,274,2900000,11.5
2015-07-01,184,150000,11
2015-07-01,184,150000,11
2015-07-01,184,300000,11
2015-07-01,184,130000,11
2015-07-01,184,150000,11
2015-07-01,184,180000,11
2015-07-01,184,130000,11
2015-07-01,184,130000,11
2015-06-30,183,150000,11
2015-06-30,272,4800000,11.5
2015-06-30,274,820000,11.5
2015-06-30,274,280000,11.5
2015-06-30,183,130000,11
2015-06-30,183,310000,11
2015-06-30,180,8400000,13
2015-06-30,183,320000,11
2015-06-30,274,100000,11.5
2015-06-30,274,100000,11.5
2015-06-30,183,160000,11
2015-06-30,274,100000,11.5
2015-06-30,183,350000,11
2015-06-30,183,150000,11
2015-06-30,274,330000,11.5
2015-06-30,274,250000,11.5
2015-06-30,274,60000,11.5
2015-06-30,274,850000,11.5
2015-06-30,92,120000,10
2015-06-30,274,120000,11.5
2015-06-30,274,400000,11.5
2015-06-30,274,60000,11.5
2015-06-30,274,150000,11.5
2015-06-30,183,380000,11
2015-06-30,183,350000,11
2015-06-29,182,300000,11
2015-06-29,273,60000,11.5
2015-06-29,273,280000,11.5
2015-06-29,273,90000,11.5
2015-06-29,182,200000,11
2015-06-29,273,450000,11.5
2015-06-29,274,90000,11.5
2015-06-29,183,300000,11
2015-06-29,183,70000,11
2015-06-29,274,60000,11.5
2015-06-29,183,600000,11
2015-06-29,183,60000,11
2015-06-29,274,90000,11.5
2015-06-29,274,100000,11.5
2015-06-29,183,40000,11
2015-06-29,183,60000,11
2015-06-29,183,60000,11
2015-06-29,183,100000,11
2015-06-29,274,90000,11.5
2015-06-29,183,60000,11
2015-06-29,183,100000,11
2015-06-29,274,90000,11.5
2015-06-29,183,40000,11
2015-06-29,183,100000,11
2015-06-29,183,40000,11
2015-06-29,274,60000,11.5
2015-06-29,183,60000,11
2015-06-29,183,60000,11
2015-06-29,183,40000,11
2015-06-29,183,100000,11
2015-06-29,274,60000,11.5
2015-06-28,182,70000,11
2015-06-28,182,70000,11
2015-06-28,182,100000,11
2015-06-28,182,50000,11
2015-06-28,183,100000,11
2015-06-28,183,40000,11
2015-06-28,274,140000,11.5
2015-06-28,183,40000,11
2015-06-28,183,100000,11
2015-06-28,273,60000,11.5
2015-06-28,183,70000,11
2015-06-28,183,70000,11
2015-06-27,182,60000,11
2015-06-27,182,60000,11
2015-06-27,182,100000,11
2015-06-27,273,100000,11.5
2015-06-27,273,70000,11.5
2015-06-27,360,5000000,14
2015-06-27,183,80000,11
2015-06-27,92,50000,10
2015-06-27,183,60000,11
2015-06-27,183,100000,11
2015-06-27,92,60000,10
2015-06-27,183,30000,11
2015-06-27,183,60000,11
2015-06-27,92,130000,10
2015-06-27,183,100000,11
2015-06-27,183,70000,11
2015-06-27,92,90000,10
2015-06-26,274,100000,11.5
2015-06-26,182,60000,11
2015-06-26,90,100000,10
2015-06-26,360,5000000,14
2015-06-26,92,100000,10
2015-06-26,92,80000,10
2015-06-26,183,60000,11
2015-06-26,92,80000,10
2015-06-26,183,60000,11
2015-06-26,92,60000,10
2015-06-26,183,60000,11
2015-06-26,360,5000000,14
2015-06-26,92,30000,10
2015-06-26,183,40000,11
2015-06-26,274,70000,11.5
2015-06-26,183,30000,11
2015-06-26,92,100000,10
2015-06-26,183,70000,11
2015-06-26,92,30000,10
2015-06-26,92,90000,10
2015-06-26,92,60000,10
2015-06-26,92,100000,10
2015-06-26,360,5000000,14
2015-06-26,92,20000,10
2015-06-26,92,70000,10
2015-06-26,91,40000,10
2015-06-25,360,5000000,14
2015-06-25,92,130000,10
2015-06-25,91,50000,10
2015-06-25,92,160000,10
2015-06-25,61,90000,9
2015-06-25,360,5000000,14
2015-06-25,92,120000,10
2015-06-25,360,4000000,14
2015-06-25,61,350000,9
2015-06-25,183,110000,11
2015-06-25,92,650000,10
2015-06-25,92,130000,10
2015-06-25,92,50000,10
2015-06-25,360,4000000,14
2015-06-25,183,80000,11
2015-06-25,183,170000,11
2015-06-25,92,170000,10
2015-06-25,183,90000,11
2015-06-25,92,150000,10
2015-06-24,360,5000000,14
2015-06-24,92,150000,10
2015-06-24,183,80000,11
2015-06-24,92,50000,10
2015-06-24,92,30000,10
2015-06-24,182,590000,11
2015-06-24,183,110000,11
2015-06-24,92,110000,10
2015-06-24,92,120000,10
2015-06-23,92,70000,10
2015-06-23,360,6000000,14
2015-06-23,183,100000,11
2015-06-21,89,680000,10
2015-06-21,180,5000000,13
2015-06-20,180,6000000,13
2015-06-19,89,570000,10
2015-06-19,92,170000,10
2015-06-18,92,160000,10
2015-06-18,92,40000,10
2015-06-18,92,80000,10
2015-06-18,92,80000,10
2015-06-18,182,580000,11
2015-06-18,360,8000000,14
2015-06-16,92,70000,10
2015-06-16,92,70000,10
2015-06-15,91,290000,10
2015-06-15,92,80000,10
2015-06-15,360,8000000,14
2015-06-14,91,350000,10
2015-06-13,91,340000,10
2015-06-12,91,45000,10
2015-06-12,91,200000,10
2015-06-12,92,50000,10
2015-06-12,360,8000000,14
2015-06-11,91,260000,10
2015-06-11,92,96000,10
2015-06-11,183,40000,11
2015-06-11,360,6000000,14
2015-06-10,91,140000,10
2015-06-10,183,150000,11
2015-06-10,92,130000,10
2015-06-10,92,300000,10
2015-06-10,180,4000000,13
2015-06-08,360,6000000,14
2015-06-08,92,60000,10
2015-06-08,360,5000000,14
2015-06-05,180,6000000,13
2015-06-05,92,210000,10
2015-06-05,182,140000,11
2015-06-04,360,5000000,14
2015-06-04,182,590000,11
2015-06-03,180,4000000,13
2015-06-03,183,690000,11
2015-06-02,183,240000,11
2015-06-02,183,270000,11
2015-06-02,183,150000,11
2015-06-02,183,150000,11
2015-06-01,182,200000,11
2015-06-01,183,50000,11
2015-05-31,182,200000,11
2015-05-31,183,110000,11
2015-05-31,183,90000,11
2015-05-30,184,590000,11
2015-05-30,360,5000000,14
2015-05-30,184,150000,11
2015-05-29,183,170000,11
2015-05-29,184,150000,11
2015-05-29,184,140000,11
2015-05-29,184,150000,11
2015-05-28,184,290000,11
2015-05-28,184,300000,11
2015-05-27,184,170000,11
2015-05-27,131,220000,10.5
2015-05-27,184,130000,11
2015-05-26,183,110000,11
2015-05-26,360,5000000,14
2015-05-25,130,216000,10.5
2015-05-24,360,5000000,14
2015-05-23,135,228000,10.5
2015-05-23,182,3200000,11
2015-05-22,134,221000,10.5
2015-05-21,182,3400000,11
2015-05-21,184,1500000,11
2015-05-20,183,1600000,11
2015-05-19,180,5000000,13
2015-05-18,183,1500000,11
2015-05-16,183,1500000,11
2015-05-15,183,1150000,11
2015-05-15,360,5000000,14
2015-05-15,184,1650000,11
2015-05-15,161,600000,11.5
2015-05-14,360,5000000,14
2015-05-13,360,5000000,14
2015-05-13,360,5000000,14
2015-05-09,178,2000000,11
2015-05-08,342,263000,12.5
2015-05-06,360,5000000,14
2015-05-05,360,5000000,14
2015-05-05,341,207000,12.5
2015-05-05,341,216000,12.5
2015-05-04,517,23000,13
2015-05-02,360,6000000,14
2015-05-01,360,5000000,14
2015-05-01,340,206000,12.5
2015-05-01,340,213000,12.5
2015-04-30,360,5000000,14
2015-04-29,360,5000000,14
2015-04-28,341,206000,12.5
2015-04-28,337,214000,12.5
2015-04-28,172,2000000,11
2015-04-28,332,205000,12.5
2015-04-28,337,205000,12.5
2015-04-28,330,195000,12.5
2015-04-25,180,2000000,13
2015-04-24,353,450000,12.5
2015-04-22,268,297000,11.5
2015-04-22,175,213000,10.5
2015-04-22,174,210000,10.5
2015-04-22,360,5000000,14
2015-04-19,180,5000000,13
2015-04-17,527,71000,13
2015-04-17,261,240000,11.5
2015-04-16,340,143000,12.5
2015-04-16,262,240000,11.5
2015-04-15,180,5000000,13
2015-04-15,173,267000,10.5
2015-04-15,174,258000,10.5
2015-04-13,180,5000000,13
2015-04-11,180,5000000,13
2015-04-10,360,5000000,14
2015-04-10,360,5000000,14
2015-04-07,180,5000000,13
2015-04-05,180,5000000,13
2015-04-04,180,5000000,13
2015-04-01,350,146000,12.5
2015-04-01,535,25000,13
2015-03-31,538,198000,13
2015-03-31,355,287000,12.5
2015-03-30,360,5000000,14
2015-03-30,353,158000,12.5
2015-03-27,531,67000,13
2015-03-26,360,5000000,14
2015-03-25,360,5000000,14
2015-03-24,546,47000,13
2015-03-24,347,99000,12.5
2015-03-24,360,5000000,14
2015-03-23,360,225000,12.5
2015-03-23,542,136000,13
2015-03-23,270,29000,11.5
2015-03-23,360,5000000,14
2015-03-20,363,59000,12.5
2015-03-19,358,101000,12.5
2015-03-19,543,96000,13
2015-03-18,543,44000,13
2015-03-18,270,22000,11.5
2015-03-18,362,37000,12.5
2015-03-18,545,59000,13
2015-03-16,359,145000,12.5
2015-03-16,180,3000000,13
2015-03-16,546,115000,13
2015-03-16,544,72000,13
2015-03-16,540,75000,13
2015-03-16,360,203000,12.5
2015-03-16,362,34000,12.5
2015-03-13,355,182000,12.5
2015-03-13,544,58000,13
2015-03-12,180,3000000,13
2015-03-12,539,70000,13
2015-03-12,355,172000,12.5
2015-03-12,356,170000,12.5
2015-03-11,180,5000000,13
2015-03-10,543,43000,13
2015-03-09,180,5000000,13
2015-03-09,357,165000,12.5
2015-03-09,545,48000,13
2015-03-08,180,5000000,13
2015-03-06,360,5000000,14
2015-03-04,357,159000,12.5
2015-03-04,360,156000,12.5
2015-03-04,361,1000,12.5
2015-03-04,365,156000,12.5
2015-03-04,365,155000,12.5
2015-03-04,363,153000,12.5
2015-03-03,360,5000000,14
2015-03-03,360,5000000,14
2015-03-03,360,5000000,14
2015-03-03,362,42000,12.5
2015-03-03,498,64000,13
2015-03-03,542,47000,13
2015-03-01,180,6000000,13
2015-03-01,487,203000,13
2015-02-28,341,95000,12.5
2015-02-28,341,75000,12.5
2015-02-27,495,201000,13
2015-02-27,341,92000,12.5
2015-02-26,180,6000000,13
2015-02-26,180,5000000,13
2015-02-26,341,110000,12.5
2015-02-25,510,204000,13
2015-02-19,486,204000,13
2015-02-18,343,107000,12.5
2015-02-16,351,96000,12.5
2015-02-15,307,598000,12.5
2015-02-15,227,23000,11.5
2015-02-12,319,37000,12.5
2015-02-12,319,38000,12.5
2015-02-06,358,282000,12.5
2015-02-06,343,282000,12.5
2015-01-28,334,30000,12.5
2015-01-28,327,32000,12.5
2015-01-28,318,32000,12.5
2015-01-28,323,27000,12.5
2015-01-26,338,38000,12.5
2015-01-21,342,24000,12.5
2015-01-20,337,27000,12.5
2015-01-20,325,25000,12.5
2015-01-20,332,29000,12.5
2015-01-18,360,5000000,15
2015-01-16,344,21000,12.5
2015-01-16,345,29000,12.5
2015-01-16,331,30000,12.5
2015-01-16,350,30000,12.5
2015-01-14,360,5000000,15
2015-01-13,252,13000,11.5
2014-12-31,240,9584,11.5
2014-12-29,337,44000,12.5
2014-12-29,342,48000,12.5
2014-12-23,360,5000000,15
2014-12-13,360,5000000,15
2014-12-09,396,29000,13
2014-12-09,360,5000000,15
2014-12-05,360,5000000,15
2014-12-03,360,7000000,15
2014-11-28,360,5000000,15
2014-11-26,360,5000000,15
2014-11-24,360,6000000,15
2014-11-21,360,5000000,15
2014-11-19,360,5000000,15
2014-11-19,500,6888,13
2014-11-19,506,5199,13
2014-11-19,500,4199,13
2014-11-19,505,5999,13
2014-11-19,500,4999,13
2014-11-19,505,4721,13
2014-11-19,505,4261,13
2014-11-19,500,6888,13
2014-11-19,506,2099,13
2014-11-19,505,5899,13
2014-11-18,360,5000000,15
2014-11-17,360,5000000,15
2014-11-17,327,4296,12.5
2014-11-17,327,5489,12.5
2014-11-14,329,5188,12.5
2014-11-14,329,4401,12.5
2014-11-14,329,1799,12.5
2014-11-14,329,4669,12.5
2014-11-14,329,5999,12.5
2014-11-14,329,3999,12.5
2014-11-14,329,5510,12.5
2014-11-14,329,5388,12.5
2014-11-14,329,6199,12.5
2014-11-14,329,5388,12.5
2014-11-14,329,3499,12.5
2014-11-14,329,3919,12.5
2014-11-14,329,4499,12.5
2014-11-14,329,3999,12.5
2014-11-14,329,5999,12.5
2014-11-14,329,5349,12.5
2014-11-14,329,5399,12.5
2014-11-01,360,5000000,15
2014-10-27,360,5000000,15
2014-10-24,360,6000000,15
2014-10-21,360,5000000,15
2014-10-18,360,5000000,15
2014-10-14,360,6000000,15
2014-10-13,360,5000000,15
2014-10-11,360,5000000,15
2014-10-08,360,5000000,15
2014-10-03,360,5000000,15
2014-10-01,360,5000000,15
2014-09-29,360,6000000,15
2014-09-27,360,6000000,15
2014-09-23,360,5000000,15
2014-09-18,360,10000000,15
2014-09-15,360,5000000,15
2014-09-07,360,5000000,15
2014-09-05,360,5000000,15
2014-08-26,360,5000000,15
2015-06-23,61,60000,9
2015-06-23,61,30000,9
2015-06-23,61,60000,9
2015-06-22,60,50000,9
2015-06-21,60,140000,9
2015-06-20,60,280000,9
2015-06-19,61,120000,9
2015-06-18,60,40000,9
2015-06-18,61,130000,9
2015-06-17,61,110000,9
2015-06-17,29,300000,8
2015-06-17,61,130000,9
2015-06-17,30,150000,8
2015-06-17,30,150000,8
2015-06-17,61,250000,9
2015-06-16,29,250000,8
2015-06-16,30,180000,8
2015-06-16,30,300000,8
2015-06-16,30,250000,8
2015-06-16,30,140000,8
2015-06-16,30,130000,8
2015-06-16,30,270000,8
2015-06-16,20,70000,8
2015-06-16,30,200000,8
2015-06-16,30,200000,8
2015-06-15,29,200000,8
2015-06-15,30,140000,8
2015-06-15,30,290000,8
2015-06-15,30,190000,8
2015-06-14,29,900000,8
2015-06-13,60,150000,9
2015-06-13,30,30000,8
2015-06-12,60,320000,9
2015-06-12,30,60000,8
2015-06-12,61,510000,9
2015-06-12,29,20000,8
2015-06-11,29,400000,8
2015-06-10,28,500000,8
2015-06-10,29,450000,8
2015-06-08,30,40000,8
2015-06-05,30,80000,8
2015-05-26,24,1000000,8
2015-05-21,22,1000000,8
2015-05-18,14,1900000,8
2015-05-12,99,1000000,10
2015-05-12,23,1000000,8
2015-05-08,102,1000000,10
2015-05-08,103,1000000,10
2015-05-07,106,1000000,10
2015-05-04,15,1000000,8
2015-05-04,16,680000,8
2015-05-03,30,2000000,10
2015-04-30,20,1000000,8
2015-04-30,21,680000,8
2015-04-29,19,1000000,8
2015-04-28,20,1000000,8
2015-04-23,21,900000,8
2015-04-23,19,600000,8
2015-04-23,21,2000000,8
2015-04-02,30,2000000,10
2015-03-27,149,1000000,10.5
2015-02-23,180,5000000,13
2015-02-19,180,5000000,13
2015-02-17,180,5000000,13
2015-02-16,180,5000000,13
2015-02-15,180,5000000,13
