release time,life loan,ITEM_AMOUNT
2015-02-13,30,\N
2015-02-12,60,\N
2015-02-12,30,\N
2015-02-12,270,\N
2015-02-12,180,\N
2015-02-12,30,\N
2015-02-12,90,\N
2015-02-12,90,\N
2015-02-12,18,660000
2015-02-11,60,\N
2015-02-11,270,\N
2015-02-11,30,\N
2015-02-11,270,\N
2015-02-11,90,\N
2015-02-11,270,\N
2015-02-11,18,660000
2015-02-10,60,\N
2015-02-10,30,\N
2015-02-10,180,\N
2015-02-10,270,\N
2015-02-10,180,\N
2015-02-10,30,\N
2015-02-10,270,\N
2015-02-10,90,\N
2015-02-10,18,660000
2015-02-09,90,\N
2015-02-09,30,\N
2015-02-09,30,\N
2015-02-09,30,\N
2015-02-09,90,\N
2015-02-09,180,\N
2015-02-09,18,660000
2015-02-09,270,\N
2015-02-07,60,\N
2015-02-07,90,200000
2015-02-07,90,\N
2015-02-07,90,150000
2015-02-07,270,\N
2015-02-07,30,\N
2015-02-07,270,\N
2015-02-07,30,\N
2015-02-07,180,\N
2015-02-07,30,\N
2015-02-07,90,\N
2015-02-06,90,120000
2015-02-06,60,\N
2015-02-06,90,\N
2015-02-06,90,\N
2015-02-06,90,\N
2015-02-06,60,\N
2015-02-06,270,\N
2015-02-06,30,\N
2015-02-06,30,\N
2015-02-06,270,\N
2015-02-06,60,\N
2015-02-06,180,\N
2015-02-06,90,\N
2015-02-06,90,\N
2015-02-06,30,\N
2015-02-05,60,\N
2015-02-05,30,\N
2015-02-05,270,\N
2015-02-05,90,\N
2015-02-05,30,\N
2015-02-05,90,150000
2015-02-05,270,\N
2015-02-05,30,\N
2015-02-05,90,\N
2015-02-05,180,\N
2015-02-05,90,\N
2015-02-05,90,130000
2015-02-05,180,\N
2015-02-05,270,\N
2015-02-05,90,\N
2015-02-04,30,\N
2015-02-04,270,\N
2015-02-04,60,\N
2015-02-04,30,\N
2015-02-04,90,\N
2015-02-04,90,\N
2015-02-04,30,\N
2015-02-04,90,\N
2015-02-04,90,200000
2015-02-04,30,\N
2015-02-04,60,200000
2015-02-04,270,\N
2015-02-04,30,\N
2015-02-04,180,\N
2015-02-04,90,\N
2015-02-03,30,\N
2015-02-03,90,\N
2015-02-03,90,\N
2015-02-03,270,\N
2015-02-03,30,\N
2015-02-03,270,\N
2015-02-03,270,\N
2015-02-03,180,\N
2015-02-03,90,\N
2015-02-02,180,\N
2015-02-02,90,\N
2015-02-02,90,\N
2015-02-02,90,\N
2015-02-02,90,\N
2015-02-02,90,\N
2015-02-02,90,\N
2015-02-02,30,\N
2015-02-02,180,120000
2015-02-02,30,\N
2015-02-02,180,\N
