release time,life loan,ITEM_AMOUNT
,15,\N
,15,\N
,15,\N
,30,50000
,30,160000
,30,120000
,30,110000
,30,150000
,30,120000
,30,150000
,30,160000
,30,160000
,30,160000
,30,200000
,30,150000
,30,160000
,30,200000
,30,100000
,90,50000
,15,\N
,15,\N
,30,120000
,30,140000
,15,\N
,15,\N
,30,50000
,180,100000
,90,60000
,180,50000
,90,50000
,30,50000
,30,150000
,30,100000
,30,160000
,180,50000
,180,40000
,90,60000
,15,\N
,30,100000
,180,50000
,30,100000
,30,100000
,30,120000
,30,120000
,180,90000
,30,120000
,180,80000
,30,150000
,30,150000
,30,100000
,30,130000
,30,150000
,30,120000
,30,140000
,15,\N
,180,70000
,30,120000
,15,\N
,180,70000
,30,70000
,30,170000
,15,\N
,30,100000
,30,120000
,15,\N
,180,70000
,15,\N
,30,60000
,90,60000
,30,120000
,360,\N
,30,120000
,15,\N
,30,120000
,180,100000
,30,120000
,15,\N
,180,80000
,180,70000
,90,70000
,30,120000
,30,120000
,30,100000
,30,100000
,15,\N
,30,100000
,180,80000
,30,100000
,180,70000
,90,60000
,15,\N
,15,\N
,180,60000
,30,120000
,90,70000
,30,100000
,30,150000
,15,\N
,15,\N
,30,120000
,90,50000
,30,80000
,30,100000
,30,60000
,30,80000
,30,100000
,30,100000
,30,80000
,30,100000
,30,100000
,90,60000
,30,100000
,180,80000
,30,100000
,30,170000
,30,110000
,180,60000
,15,\N
,30,100000
,90,70000
,30,100000
,30,80000
,30,100000
,30,100000
,360,\N
,30,100000
,30,100000
,360,\N
,180,60000
,30,60000
,30,100000
,180,60000
,15,\N
,30,80000
,360,\N
,30,80000
,15,\N
,30,70000
,90,60000
,30,90000
,90,50000
,90,50000
,360,\N
,30,100000
,30,100000
,180,40000
,30,50000
,30,100000
,30,60000
,30,60000
,180,40000
,30,120000
,30,120000
,180,70000
,90,60000
,30,100000
,30,100000
,360,\N
,30,40000
,30,50000
,15,\N
,15,\N
,180,60000
,90,100000
,90,100000
,180,60000
,90,100000
,30,80000
,30,150000
,15,\N
,360,\N
,90,80000
,30,80000
,90,60000
,30,50000
,180,50000
,30,60000
,15,\N
,30,200000
,360,\N
,30,70000
,180,50000
,30,60000
,30,70000
,30,60000
,90,50000
,30,60000
,30,60000
,30,60000
,180,60000
,360,\N
,90,50000
,30,60000
,30,80000
,30,70000
,360,\N
,360,\N
,15,\N
,180,50000
,360,\N
,30,100000
,30,50000
,360,\N
,360,\N
,360,\N
,30,80000
,90,80000
,30,80000
,30,80000
,30,80000
,30,80000
,360,\N
,360,\N
,30,160000
,360,\N
,30,60000
,30,200000
,15,\N
,30,150000
,90,100000
,30,120000
,30,100000
,90,50000
,90,80000
,30,280000
,180,100000
,30,160000
,90,70000
,180,50000
,30,150000
,180,60000
,90,100000
,30,150000
,30,\N
,30,150000
,90,60000
,360,\N
,30,150000
,30,200000
,15,\N
,30,150000
,30,150000
,30,\N
,30,150000
,30,180000
,90,80000
,30,150000
,90,80000
,30,120000
,15,\N
,30,100000
,30,120000
,30,120000
,30,150000
,360,\N
,15,\N
,30,100000
,360,\N
,30,140000
,30,140000
,90,60000
,30,\N
,90,60000
,30,120000
,30,100000
,360,\N
,360,\N
,360,\N
,180,100000
,30,100000
,360,\N
,30,120000
,90,80000
,30,100000
,30,\N
,30,\N
,30,\N
,30,100000
,90,80000
,15,\N
,30,120000
,30,100000
,360,\N
,15,\N
,30,120000
,30,100000
,30,120000
,30,120000
,30,\N
,360,\N
,30,120000
,90,100000
,30,100000
,15,\N
,15,\N
,360,\N
,90,100000
,90,100000
,180,80000
,15,\N
,180,100000
,30,\N
,30,120000
,90,80000
,30,200000
,30,120000
,90,80000
,90,80000
,180,50000
,90,80000
,30,120000
,180,60000
,90,60000
,30,80000
,360,\N
,30,150000
,7,\N
,7,\N
,30,120000
,30,100000
,180,60000
,30,\N
,30,100000
,30,100000
,30,\N
,15,\N
,30,100000
,180,100000
,30,200000
,30,100000
,90,80000
,360,\N
,360,\N
,30,100000
,30,120000
,30,80000
,90,100000
,360,\N
,30,\N
,360,\N
,360,\N
,360,\N
,180,100000
,360,\N
,90,50000
,30,120000
,30,\N
,30,100000
,15,\N
,90,100000
,180,100000
,30,100000
,30,80000
,90,100000
,30,100000
,30,100000
,30,100000
,180,60000
,90,100000
,90,100000
,30,100000
,30,100000
,180,60000
,30,100000
,30,80000
,30,100000
,30,100000
,30,100000
,360,\N
,30,\N
,90,100000
,90,80000
,30,\N
,30,400000
,360,\N
,90,35000
,90,60000
,180,60000
,180,50000
,90,100000
,15,\N
,360,\N
,90,100000
,90,100000
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,180,60000
,360,\N
,15,\N
,15,\N
,15,\N
,15,\N
,7,\N
,7,\N
,15,\N
,90,100000
,30,100000
,360,\N
,30,\N
,7,\N
,90,80000
,30,100000
,180,100000
,30,100000
,90,60000
,30,100000
,90,80000
,30,100000
,360,\N
,30,\N
,30,\N
,90,100000
,90,90000
,180,100000
,30,100000
,30,100000
,30,100000
,90,50000
,30,100000
,360,\N
,30,100000
,30,100000
,30,\N
,30,60000
,360,\N
,30,\N
,30,\N
,30,100000
,360,\N
,30,100000
,30,100000
,30,100000
,7,\N
,90,70000
,360,\N
,180,40000
,30,100000
,30,80000
,30,60000
,30,80000
,30,\N
,15,\N
,30,\N
,180,50000
,30,100000
,30,80000
,30,100000
,30,70000
,180,50000
,30,100000
,15,\N
,30,100000
,360,\N
,30,\N
,90,100000
,30,\N
,90,400000
,360,\N
,30,\N
,360,\N
,90,80000
,360,\N
,30,80000
,30,120000
,30,100000
,360,\N
,30,100000
,90,200000
,15,\N
,360,\N
,30,100000
,30,100000
,30,100000
,360,\N
,30,60000
,30,100000
,90,80000
,360,\N
,30,80000
,30,80000
,30,80000
,180,40000
,7,\N
,7,\N
,30,100000
,30,100000
,30,100000
,30,100000
,30,100000
,360,\N
,30,70000
,30,100000
,30,100000
,30,100000
,180,100000
,90,200000
,180,100000
,30,100000
,180,100000
,30,70000
,90,50000
,360,\N
,15,\N
,30,100000
,30,100000
,90,200000
,15,\N
,360,\N
,90,60000
,30,60000
,30,100000
,30,100000
,30,100000
,30,100000
,30,80000
,30,70000
,360,\N
,15,\N
,30,100000
,15,\N
,15,\N
,15,\N
,30,70000
,15,\N
,30,80000
,30,80000
,7,\N
,180,200000
,90,50000
,90,50000
,30,100000
,15,\N
,7,\N
,15,\N
,30,100000
,30,200000
,30,50000
,30,100000
,90,200000
,30,80000
,30,70000
,30,100000
,30,120000
,180,50000
,30,120000
,360,\N
,30,60000
,30,100000
,30,100000
,30,100000
,30,60000
,30,90000
,180,100000
,30,60000
,30,100000
,30,60000
,90,80000
,30,60000
,30,60000
,90,60000
,30,80000
,180,40000
,180,50000
,30,70000
,180,40000
,90,200000
,180,200000
,30,100000
,180,50000
,30,60000
,30,50000
,180,100000
,180,50000
,30,60000
,90,50000
,30,60000
,90,80000
,180,50000
,30,50000
,90,50000
,90,80000
,90,50000
,30,100000
,30,100000
,30,100000
,30,100000
,90,200000
,90,80000
,180,200000
,30,70000
,180,40000
,90,200000
,30,70000
,30,70000
,90,80000
,30,50000
,90,60000
,90,55000
,90,80000
,180,200000
,90,50000
,180,30000
,90,50000
,360,\N
,30,70000
,30,60000
,30,100000
,30,100000
,30,60000
,30,160000
,30,100000
,360,\N
,30,100000
,30,150000
,30,100000
,30,100000
,180,50000
,180,50000
,180,50000
,30,100000
,90,300000
,30,100000
,30,100000
,30,200000
,30,150000
,30,100000
,90,60000
,30,100000
,30,80000
,90,50000
,30,70000
,180,40000
,30,70000
,90,50000
,90,500000
,90,500000
,30,100000
,30,80000
,30,100000
,30,100000
,30,100000
,30,100000
,30,80000
,30,100000
,90,50000
,30,100000
,90,50000
,30,100000
,360,\N
,90,1000000
,30,100000
,30,80000
,30,80000
,30,80000
,360,\N
,180,50000
,90,1000000
,180,50000
,30,60000
,30,60000
,30,50000
,30,100000
,30,50000
,90,1300000
,180,50000
,360,\N
,30,50000
,90,80000
,30,50000
,90,1000000
,180,40000
,30,60000
,30,50000
,180,50000
,180,50000
,30,70000
,360,\N
,180,50000
,30,50000
,90,400000
,90,400000
,360,\N
,180,50000
,30,70000
,30,60000
,30,70000
,180,50000
,180,50000
,180,50000
,180,50000
,180,50000
,30,100000
,30,60000
,30,70000
,30,70000
,180,50000
,180,50000
,180,50000
,90,40000
,30,60000
,180,50000
,180,50000
,180,50000
,180,50000
,90,50000
,30,50000
,30,50000
,180,50000
,30,60000
,180,50000
,90,80000
,90,500000
,180,50000
,180,50000
,180,50000
,180,50000
,180,50000
,360,\N
,180,50000
,180,50000
,180,50000
,90,50000
,30,80000
,30,50000
,90,40000
,90,40000
,30,45000
,180,50000
,180,40000
,360,\N
,30,55000
,90,50000
,90,80000
,90,60000
,90,60000
,30,60000
,90,50000
,30,50000
,360,\N
,30,50000
,30,50000
,90,50000
,90,50000
,90,50000
,90,50000
,90,50000
,180,50000
,180,50000
,30,60000
,180,40000
,30,80000
,30,100000
,180,50000
,90,50000
,360,\N
,30,100000
,30,50000
,30,50000
,30,60000
,30,60000
,30,60000
,30,50000
,30,50000
,30,60000
,360,\N
,180,40000
,30,40000
,90,40000
,30,50000
,30,60000
,90,100000
,90,100000
,180,50000
,30,60000
,90,100000
,90,100000
,360,\N
,90,50000
,30,100000
,180,60000
,30,100000
,30,200000
,30,200000
,90,200000
,30,100000
,90,200000
,90,70000
,90,70000
,90,70000
,30,100000
,180,50000
,90,50000
,30,80000
,30,80000
,30,80000
,360,\N
,30,90000
,30,100000
,30,90000
,30,100000
,30,100000
,90,60000
,30,100000
,360,\N
,180,50000
,90,60000
,30,100000
,360,\N
,360,\N
,30,80000
,30,100000
,360,\N
,30,150000
,90,200000
,30,200000
,30,200000
,30,200000
,30,200000
,30,200000
,30,300000
,90,100000
,90,70000
,90,60000
,30,100000
,360,\N
,90,60000
,30,80000
,30,70000
,30,50000
,90,50000
,90,70000
,360,\N
,30,80000
,180,60000
,90,100000
,90,200000
,90,200000
,90,60000
,30,70000
,90,60000
,360,\N
,360,\N
,360,\N
,180,50000
,30,70000
,360,\N
,30,70000
,30,60000
,30,100000
,30,100000
,30,100000
,30,70000
,180,60000
,360,\N
,180,50000
,90,50000
,360,\N
,180,50000
,360,\N
,360,\N
,180,50000
,360,\N
,360,\N
,360,\N
,360,\N
,360,\N
,30,100000
,360,\N
,360,\N
,30,70000
,180,50000
,180,45000
,30,70000
,30,70000
,90,100000
,30,70000
,30,60000
,30,140000
,90,60000
,30,60000
,90,100000
,30,50000
,30,100000
,360,\N
,30,60000
,30,60000
,90,100000
,360,\N
,90,100000
,180,50000
,360,\N
,360,\N
,360,\N
,30,60000
,30,60000
,90,60000
,30,60000
,90,80000
,30,200000
,90,80000
,90,60000
,360,\N
,30,60000
,360,\N
,30,80000
,30,50000
,90,60000
,30,60000
,360,\N
,360,\N
,30,50000
,360,\N
,90,60000
,30,330000
,90,60000
,180,70000
,30,50000
,360,\N
,180,40000
,90,90000
,90,60000
,360,\N
,90,100000
,30,60000
,30,70000
,30,70000
,180,40000
,180,40000
,90,100000
,30,100000
,90,60000
,360,\N
,360,\N
,360,\N
,90,60000
,30,200000
,90,60000
,90,60000
,30,60000
,90,60000
,360,\N
,30,50000
,90,60000
,180,50000
,360,\N
,90,60000
,90,50000
,360,\N
,90,60000
,30,200000
,90,80000
,360,\N
,180,50000
,180,50000
,360,\N
,360,\N
,90,100000
,180,60000
,90,60000
,30,70000
,360,\N
,30,55000
,360,\N
,30,40000
,90,80000
,90,60000
,30,50000
,30,60000
,90,60000
,180,50000
,30,50000
,180,50000
,30,60000
,360,\N
,30,50000
,30,60000
,30,50000
,90,60000
,90,60000
,180,180000
,180,100000
,180,100000
,90,100000
,90,100000
,30,80000
,90,70000
,90,60000
,90,100000
,90,60000
,90,60000
,30,50000
,30,50000
,30,80000
,30,50000
,30,50000
,90,60000
,30,50000
,30,50000
,360,\N
,30,60000
,30,60000
,30,50000
,180,50000
,30,50000
,180,50000
,90,60000
,90,200000
,90,200000
,30,230000
,30,50000
,30,50000
,90,60000
,90,80000
,90,60000
,90,60000
,360,\N
,30,50000
,360,\N
,360,\N
,360,\N
,90,60000
,90,120000
,30,70000
,90,50000
,30,40000
,30,60000
,360,\N
,90,60000
,360,\N
,30,50000
,90,60000
,180,50000
,90,200000
,90,200000
,90,200000
,30,150000
,30,200000
,30,400000
,360,\N
,90,60000
,360,\N
,90,60000
,90,60000
,360,\N
,360,\N
,30,280000
,90,60000
,90,60000
,90,60000
,90,40000
,90,40000
,30,60000
,30,100000
,90,200000
,30,60000
,30,250000
,30,300000
,30,200000
,30,400000
,30,200000
,30,200000
,30,200000
,90,60000
,90,60000
,30,60000
,30,50000
,360,\N
,360,\N
,180,40000
,90,60000
,180,40000
,90,70000
,90,60000
,90,40000
,90,60000
,90,50000
,90,60000
,90,60000
,180,40000
,90,70000
,90,60000
,90,30000
,360,\N
,180,40000
,180,40000
,90,60000
,30,320000
,30,230000
,30,250000
,30,250000
,30,250000
,30,140000
,30,50000
,90,40000
,30,60000
,30,100000
,90,50000
,90,50000
,90,40000
,90,50000
,30,100000
,30,80000
,360,\N
,180,40000
,90,50000
,30,100000
,30,60000
,360,\N
,30,113600
,30,80000
,360,\N
,360,\N
,30,80000
,90,70000
,90,40000
,30,50000
,30,60000
,180,50000
,360,\N
,360,\N
,30,60000
,360,\N
,360,\N
,360,\N
,360,\N
,360,\N
,30,60000
,90,80000
,180,60000
,360,\N
,90,50000
,360,\N
,30,55000
,180,50000
,90,60000
,360,\N
,360,\N
,180,50000
,180,50000
,360,\N
,360,\N
,90,70000
,360,\N
,360,\N
,360,\N
,180,50000
,30,50000
,30,50000
,360,\N
,90,60000
,30,50000
,30,50000
,360,\N
,90,100000
,90,60000
,360,\N
,360,\N
,360,\N
,360,\N
,180,50000
,30,280000
,90,50000
,90,60000
,90,100000
,30,220000
,30,50000
,90,60000
,90,100000
,30,50000
,360,\N
,30,120000
,30,80000
,30,60000
,30,80000
,30,120000
,30,100000
,30,100000
,30,60000
,180,40000
,30,50000
,180,40000
,30,80000
,30,120000
,30,80000
,30,100000
,180,40000
,30,200000
,90,50000
,360,\N
,360,\N
,30,200000
,90,50000
,30,70000
,180,50000
,90,60000
,30,200000
,90,50000
,30,100000
,30,80000
,90,50000
,30,180000
,90,60000
,90,60000
,360,\N
,30,100000
,90,60000
,180,70000
,90,80000
,90,35000
,30,40000
,30,40000
,30,160000
,180,50000
,30,160000
,90,60000
,180,50000
,30,70000
,90,50000
,30,100000
,180,50000
,90,60000
,180,40000
,90,60000
,90,50000
,90,50000
,360,\N
,360,\N
,30,113600
,30,60000
,30,60000
,360,\N
,180,40000
,30,80000
,30,160000
,30,100000
,30,150000
,30,100000
,30,80000
,30,80000
,360,\N
,30,100000
,30,35000
,30,100000
,90,50000
,30,100000
,30,60000
,30,80000
,180,60000
,30,50000
,30,86400
,90,50000
,30,50000
,360,\N
,360,\N
,30,60000
,30,50000
,90,50000
,30,50000
,30,50000
,30,50000
,180,50000
,180,30000
,180,90000
,30,50000
,30,50000
,90,50000
,30,50000
,30,70000
,30,50000
,30,70000
,30,70000
,360,\N
,90,20000
,90,50000
,90,40000
,90,50000
,30,40000
,360,80000
,90,50000
,90,50000
,360,40000
,90,40000
,30,70000
,180,220000
,180,200000
,90,50000
,30,70000
,30,50000
,30,50000
,360,35000
,30,40000
,30,40000
,30,60000
,30,60000
,90,40000
,180,200000
,180,200000
,30,60000
,90,40000
,360,40000
,30,50000
,30,80000
,30,50000
,30,70000
,180,30000
,30,50000
,90,50000
,90,50000
,30,40000
,90,50000
,30,50000
,90,40000
,30,40000
,90,40000
,90,40000
,90,40000
,30,50000
,30,40000
,30,50000
,360,35000
,180,40000
,30,90000
,360,30000
,30,40000
,180,40000
,90,40000
,180,50000
,30,60000
,30,50000
,30,40000
,360,50000
,90,40000
,180,40000
,30,50000
,360,50000
,90,40000
,360,70600
,30,56480
,360,52360
,360,49420
,180,56480
,360,52360
,360,56480
,360,52360
,180,36180
,360,110000
,180,56480
,360,49420
,30,56480
,90,42360
,360,100000
,180,56480
,180,56480
,360,39270
,360,56480
,360,85200
,180,48240
,90,56480
,360,49420
,360,56480
,30,56480
,90,56480
,360,56630
,30,56480
,90,56480
,180,56480
,90,56480
,360,56480
,30,70600
,30,100800
,30,99400
,90,56480
,360,39270
,180,56480
,180,56480
,90,56480
,90,56480
,180,99400
,360,56480
,180,56480
,360,49420
,90,56480
,30,56480
,180,56480
,90,56480
,360,56480
,180,170400
,360,42360
,360,50000
,30,99400
,30,56480
,360,56480
,30,70600
,90,70600
,30,113600
,360,49420
,360,56480
,30,63540
,360,56480
,180,56480
,360,56480
,90,56480
,360,72000
,30,56480
,360,56480
,90,56480
,30,100800
,30,42360
,180,300000
,30,56480
,30,113600
,90,56480
,30,56480
,360,70600
,360,56480
,180,42360
,360,56480
,360,42360
,30,56480
,30,86400
,90,56480
,30,70600
,30,56480
,360,56480
,360,70600
,180,56480
,30,115200
,30,56480
,30,56480
,360,45815
,360,42360
,30,49420
,180,49420
,30,56480
,90,49420
,360,42360
,180,30000
,30,56480
,360,40000
,30,142000
,90,45815
,90,40000
,30,85200
,180,56480
,360,42360
,30,49420
,180,56480
,90,56480
,90,39270
,90,56480
,90,56480
,90,56480
,360,49420
,30,56480
,180,49420
,180,56480
,180,56480
,360,39270
,30,56480
,30,56480
,90,42360
,360,42360
,360,45815
,30,70600
,90,42360
,30,100800
,180,36180
,360,49420
,90,56480
,30,99400
,180,56480
,360,52360
,90,50000
,30,99400
,90,56480
,30,56630
,30,56480
,360,49420
,30,50000
,90,70600
,30,56480
,30,56480
,30,56480
,30,56480
,90,56480
,360,56480
,90,56480
,90,56480
,180,300000
,30,56480
,30,70600
,30,56480
,30,99400
,90,56480
,30,56480
,90,56480
,180,42360
,30,49420
,30,62000
,30,63540
,180,49420
,360,42360
,30,113600
,30,113600
,30,170400
,360,56480
,30,56480
,90,56480
,30,56480
,30,70600
,30,56480
,30,56480
,30,56480
,90,56480
,30,56480
,30,56480
,180,42360
,90,61000
,30,56480
,360,70600
,360,56480
,30,70600
,360,56480
,30,61000
,360,49420
,30,56480
,360,61000
,30,70600
,30,80000
,180,56480
,360,56480
,90,56480
,90,70600
,180,56480
,90,56480
,30,142000
,360,56480
,180,49420
,30,85200
,90,56480
,30,56480
,30,49420
,30,49420
,30,56480
,90,56480
,30,56480
,360,42360
,30,56480
,180,56480
,30,60000
,360,56480
,180,56480
,90,56480
,30,70600
,30,100800
,360,42360
,90,56480
,180,45815
,90,56480
,180,42360
,30,99400
,30,99400
,360,49420
,180,42360
,360,56480
,30,63540
,180,56480
,30,99400
,90,56480
,90,56480
,90,56480
,30,56480
,180,49420
,360,49420
,30,56480
,180,70600
,360,40000
,180,56480
,90,49420
,30,70600
,30,56480
,30,\N
,30,56480
,90,56480
,30,\N
,30,42360
,30,\N
,30,70600
,180,49420
,30,\N
,30,\N
,30,70600
,30,56480
,30,56480
,30,56480
,90,52360
,180,\N
,180,52360
,90,\N
,180,70600
,30,\N
,30,56480
,90,\N
,15,\N
,90,42360
,15,\N
,15,\N
,30,\N
,180,56480
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,180,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,\N
,180,49420
,30,\N
,30,\N
,30,\N
,30,\N
,90,56480
,30,\N
,30,\N
,30,\N
,30,\N
,360,42360
,30,56480
,15,\N
,360,49420
,30,\N
,15,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,15,\N
,30,\N
,15,\N
,15,\N
,180,42360
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,\N
,180,56480
,15,\N
,30,142000
,15,\N
,15,\N
,15,\N
,15,\N
,180,56480
,15,\N
,90,56480
,30,56480
,30,63000
,15,\N
,15,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,90,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,45815
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,15,\N
,15,\N
,15,\N
,30,85200
,15,\N
,15,\N
,15,\N
,15,\N
,90,\N
,15,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,90,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,100800
,30,\N
,30,\N
,30,76000
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,56480
,180,45815
,360,42360
,360,42360
,30,49420
,30,56480
,30,49420
,30,76000
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,62000
,90,56480
,360,56480
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,56480
,30,\N
,30,\N
,180,\N
,30,\N
,180,\N
,30,56480
,30,\N
,30,\N
,30,\N
,15,\N
,30,\N
,15,\N
,180,56480
,15,\N
,30,\N
,15,\N
,30,56480
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,360,56480
,15,\N
,15,\N
,15,\N
,30,\N
,15,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,56480
,15,\N
,30,\N
,30,\N
,30,\N
,15,\N
,15,\N
,15,\N
,30,\N
,30,\N
,180,45815
,30,\N
,30,\N
,30,\N
,90,56480
,30,\N
,30,\N
,30,\N
,180,\N
,30,\N
,30,\N
,180,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,56480
,15,\N
,30,\N
,30,\N
,15,\N
,15,\N
,30,\N
,15,\N
,15,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,15,\N
,15,\N
,15,\N
,30,\N
,30,\N
,30,\N
,15,\N
,360,56480
,15,\N
,15,\N
,30,\N
,30,\N
,15,\N
,15,\N
,90,56480
,30,\N
,90,\N
,180,\N
,30,\N
,180,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,\N
,180,\N
,30,70600
,30,\N
,30,\N
,30,\N
,90,\N
,30,\N
,30,\N
,30,56480
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,360,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,42360
,30,\N
,30,\N
,30,\N
,30,113600
,360,49420
,180,56480
,30,\N
,15,\N
,30,\N
,90,56480
,15,\N
,30,\N
,30,\N
,15,\N
,15,\N
,15,\N
,360,56480
,15,\N
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,180,56480
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,\N
,360,56480
,30,\N
,15,\N
,30,\N
,30,\N
,30,99400
,30,\N
,15,\N
,30,\N
,30,99400
,15,\N
,30,\N
,15,\N
,30,\N
,180,\N
,30,\N
,30,\N
,180,56480
,30,\N
,30,\N
,30,\N
,180,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,100800
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,70600
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,88400
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,52360
,30,\N
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,62000
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,180,99400
,30,\N
,15,\N
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,180,45815
,30,\N
,15,\N
,15,\N
,30,\N
,180,\N
,90,\N
,180,\N
,360,45815
,15,\N
,180,\N
,30,\N
,90,\N
,30,\N
,30,\N
,15,\N
,180,\N
,180,\N
,90,\N
,30,\N
,90,\N
,30,\N
,30,42360
,180,\N
,90,\N
,90,\N
,30,\N
,30,\N
,180,\N
,30,\N
,360,42360
,90,\N
,30,\N
,90,\N
,180,\N
,360,\N
,180,\N
,360,42360
,30,\N
,180,\N
,30,\N
,30,\N
,30,\N
,180,\N
,180,\N
,30,\N
,180,45815
,180,56480
,30,\N
,30,\N
,30,\N
,30,\N
,180,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,70600
,30,\N
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,90,56480
,30,100800
,90,56480
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,\N
,180,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,170400
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,30,\N
,15,\N
,15,\N
,15,\N
,360,49420
,15,\N
,15,\N
,180,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,180,56480
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,\N
,90,\N
,180,\N
,15,\N
,180,56480
,15,\N
,30,\N
,15,\N
,15,\N
,30,\N
,15,\N
,180,56480
,15,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,49420
,30,\N
,30,\N
,30,\N
,180,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,90,\N
,30,\N
,15,\N
,15,\N
,15,\N
,30,56480
,30,\N
,15,\N
,15,\N
,15,\N
,30,\N
,15,\N
,30,\N
,15,\N
,30,\N
,30,56480
,90,\N
,90,\N
,15,\N
,90,\N
,30,\N
,15,\N
,30,\N
,30,\N
,30,113600
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,99400
,15,\N
,90,\N
,30,56480
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,\N
,15,\N
,180,40000
,15,\N
,15,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,63540
,30,\N
,90,70600
,30,\N
,30,70600
,180,99400
,30,\N
,30,\N
,180,56480
,30,56480
,180,63540
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,100800
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,15,\N
