release time,life loan,ITEM_AMOUNT
2015-03-28,30,15000
2015-03-27,30,20000
2015-03-27,dynamic,106666
2015-03-26,10,20000
2015-03-25,10,30000
2015-03-24,10,30000
2015-03-24,dynamic,66666
2015-03-21,dynamic,66666
2015-03-20,dynamic,66666
2015-03-07,30,20000
2015-03-06,30,10000
2015-03-06,15,20000
2015-03-05,30,20000
2015-03-05,dynamic,38888
2015-03-04,30,20000
2015-03-03,30,20000
2015-03-03,dynamic,38888
2015-03-02,30,30000
2015-02-28,30,20000
2015-02-28,dynamic,38888
2015-02-27,30,10000
2015-02-26,30,66666
2015-02-26,dynamic,88888
2015-02-13,dynamic,38888
2015-02-12,30,50000
2015-02-12,dynamic,38888
2015-02-11,30,10000
2015-02-11,dynamic,38888
2015-02-10,30,30000
2015-02-10,20,20000
2015-02-10,dynamic,58888
2015-02-09,30,30000
2015-02-09,dynamic,58888
2015-02-09,20,20000
2015-02-07,30,30000
2015-02-07,10,20000
2015-02-06,30,30000
2015-02-06,10,20000
2015-02-05,30,30000
2015-02-05,10,20000
2015-02-05,dynamic,58888
2015-02-04,30,10000
2015-02-04,10,20000
2015-02-04,dynamic,58888
2015-02-03,30,20000
2015-02-03,10,30000
2015-02-03,dynamic,58888
2015-02-02,30,20000
2015-02-02,10,30000
2015-01-31,dynamic,58888
2015-01-31,30,30000
2015-01-31,10,40000
2015-01-30,30,30000
2015-01-30,10,40000
2015-01-30,dynamic,68888
2015-01-29,10,40000
2015-01-29,dynamic,68888
2015-01-28,dynamic,58888
2015-01-28,15,40000
2015-01-27,30,10000
2015-01-27,dynamic,58888
2015-01-27,dynamic,68888
2015-01-27,10,40000
2015-01-26,10,10000
2015-01-26,10,30000
2015-01-26,dynamic,88888
2015-01-24,dynamic,68888
2015-01-24,10,30000
2015-01-24,dynamic,68888
2015-01-23,30,30000
2015-01-23,dynamic,88888
2015-01-23,10,40000
2015-01-23,dynamic,68888
2015-01-22,10,30000
2015-01-22,30,30000
2015-01-22,dynamic,68888
2015-01-21,20,50000
2015-01-21,10,50000
2015-01-21,dynamic,108888
2015-01-20,15,16000
2015-01-20,30,20000
2015-01-20,10,50000
2015-01-20,dynamic,108888
2015-01-19,10,20000
2015-01-19,7,50000
2015-01-19,dynamic,158888
2015-01-13,dynamic,40000
2015-01-13,30,40000
2015-01-06,90,200000
