release time,life loan,ITEM_AMOUNT
2014-11-19,60,120000
2014-11-19,30,100000
2014-11-19,60,100000
2014-11-18,60,100000
2014-11-18,30,100000
2014-11-18,60,230000
2014-11-17,60,150000
2014-11-17,30,250000
2014-11-14,60,150000
2014-11-14,30,250000
2014-11-13,60,100000
2014-11-13,30,100000
2014-11-12,90,100000
2014-11-12,30,100000
2014-11-11,90,100000
2014-11-11,30,200000
2014-11-10,90,150000
2014-11-10,30,200000
2014-11-07,90,100000
2014-11-07,30,150000
2014-11-06,30,150000
2014-11-06,90,100000
2014-11-05,60,100000
2014-11-05,30,100000
2014-11-04,60,100000
2014-11-04,30,100000
2014-11-03,60,100000
2014-11-03,30,150000
2014-10-31,60,150000
2014-10-31,30,150000
2014-10-30,60,100000
2014-10-30,30,100000
2014-10-29,60,100000
2014-10-29,30,100000
2014-10-28,30,150000
2014-10-28,60,150000
2014-10-27,60,100000
2014-10-27,30,100000
2014-10-24,90,190443
2014-10-24,60,200000
2014-10-24,30,300000
2014-10-23,60,200000
2014-10-23,30,250000
2014-10-22,60,100000
2014-10-22,30,300000
2014-10-21,60,100000
2014-10-21,30,100000
2014-10-20,90,106000
2014-10-20,60,100000
2014-10-20,30,200000
2014-10-17,60,200000
2014-10-17,30,350000
2014-10-16,60,250000
2014-10-16,30,400000
2014-10-16,90,320000
2014-10-15,60,100000
2014-10-15,30,150000
2014-10-15,60,195000
2014-10-14,60,200000
2014-10-14,60,100000
2014-10-14,30,200000
2014-10-13,30,100000
2014-10-13,60,100000
2014-10-11,60,150000
2014-10-11,30,200000
2014-10-10,60,100000
2014-10-10,60,150000
2014-10-10,30,200000
2014-10-09,60,100000
2014-10-09,60,200000
2014-10-09,60,150000
2014-10-09,30,200000
2014-10-09,90,100000
2014-10-08,60,100000
2014-10-08,60,250000
2014-10-08,30,100000
2014-09-30,60,200000
2014-09-30,60,100000
2014-09-30,30,100000
2014-09-29,60,250000
2014-09-29,60,100000
2014-09-29,30,100000
2014-09-28,30,200000
2014-09-28,60,100000
2014-09-28,60,100000
2014-09-26,60,100000
2014-09-26,30,150000
2014-09-25,60,100000
2014-09-25,30,100000
2014-09-24,60,150000
2014-09-24,30,250000
2014-09-24,60,150000
2014-09-24,60,150000
2014-09-23,60,150000
2014-09-23,45,100000
2014-09-23,30,100000
2014-09-22,60,200000
2014-09-22,60,210000
2014-09-22,60,100000
2014-09-22,30,250000
2014-09-22,60,100000
2014-09-19,90,100000
2014-09-19,60,100000
2014-09-19,60,150000
2014-09-19,30,350000
2014-09-18,60,210000
2014-09-18,60,100000
2014-09-18,30,100000
2014-09-17,60,100000
2014-09-17,30,250000
2014-09-16,30,100000
2014-09-15,60,100000
2014-09-15,30,200000
2014-09-12,60,100000
2014-09-12,30,150000
2014-09-11,45,100000
2014-09-11,30,200000
2014-09-10,60,100000
2014-09-10,30,200000
2014-09-10,60,100000
2014-09-09,30,100000
2014-09-09,45,100000
2014-09-09,90,100000
2014-09-05,60,100000
2014-09-05,45,150000
2014-09-05,60,150000
2014-09-04,60,100000
2014-09-04,60,198000
2014-09-04,45,200000
2014-09-04,60,100000
2014-09-03,45,200000
2014-09-03,60,250000
2014-09-02,60,100000
2014-09-02,45,150000
2014-09-01,60,100000
2014-09-01,45,150000
2014-08-29,45,100000
2014-08-29,30,100000
2014-08-28,60,100000
2014-08-28,45,100000
2014-08-28,30,200000
2014-08-27,45,100000
2014-08-27,30,200000
2014-08-26,60,100000
2014-08-26,30,150000
2014-08-25,60,150000
2014-08-25,30,350000
2014-08-22,60,100000
2014-08-22,30,250000
2014-08-21,60,100000
2014-08-21,30,150000
2014-08-20,60,150000
2014-08-20,30,350000
2014-08-19,60,100000
2014-08-19,30,100000
2014-08-18,60,100000
2014-08-18,30,250000
2014-08-15,60,200000
2014-08-15,60,180000
2014-08-15,60,100000
2014-08-15,30,250000
2014-08-14,60,200000
2014-08-14,60,100000
2014-08-14,30,100000
2014-08-14,45,100000
2014-08-13,90,150000
2014-08-13,45,100000
2014-08-13,30,200000
2014-08-12,60,150000
2014-08-12,60,100000
2014-08-12,30,150000
2014-08-12,60,100000
2014-08-11,45,200000
2014-08-11,60,100000
2014-08-08,45,100000
2014-08-08,30,200000
2014-08-08,60,100000
2014-08-07,30,300000
2014-08-07,45,100000
2014-08-07,60,150000
2014-08-06,45,150000
2014-08-06,30,250000
2014-08-05,60,200000
2014-08-05,45,100000
2014-08-05,30,100000
2014-08-04,30,100000
2014-08-04,45,100000
2014-08-04,30,150000
2014-08-04,60,200000
2014-08-01,45,100000
2014-08-01,30,150000
2014-08-01,60,250000
2014-07-31,60,110000
2014-07-31,45,100000
2014-07-31,30,150000
2014-07-30,45,100000
2014-07-30,30,300000
2014-07-29,45,100000
2014-07-29,30,250000
2014-07-29,60,100000
2014-07-28,45,100000
2014-07-28,30,150000
2014-07-25,90,120179
2014-07-25,60,150000
2014-07-25,45,100000
2014-07-25,30,300000
2014-07-25,60,150000
2014-07-24,60,200000
2014-07-24,45,100000
2014-07-24,30,200000
2014-07-23,45,100000
2014-07-23,30,100000
2014-07-22,60,150000
2014-07-22,45,100000
2014-07-22,30,300000
2014-07-22,60,100000
2014-07-21,60,100000
2014-07-21,90,152295
2014-07-21,60,100000
2014-07-21,45,100000
2014-07-21,30,100000
2014-07-18,60,200000
2014-07-18,45,100000
2014-07-18,30,200000
2014-07-17,60,250000
2014-07-17,60,100000
2014-07-17,45,100000
2014-07-17,30,250000
2014-07-16,60,100000
2014-07-16,30,100000
2014-07-16,45,100000
2014-07-16,90,348394
2014-07-15,45,200000
2014-07-15,30,200000
2014-07-14,45,100000
2014-07-14,30,100000
2014-07-11,45,250000
2014-07-11,30,300000
2014-07-10,60,100000
2014-07-10,45,150000
2014-07-10,30,200000
2014-07-09,45,100000
2014-07-09,60,101500
2014-07-09,60,100000
2014-07-09,30,150000
2014-07-08,45,100000
2014-07-08,60,100000
2014-07-08,30,150000
2014-07-07,30,100000
2014-07-07,30,150000
2014-07-07,60,170000
2014-07-07,60,100000
2014-07-04,45,150000
2014-07-04,30,200000
2014-07-03,45,100000
2014-07-03,30,150000
2014-07-02,30,150000
2014-07-01,60,100000
2014-07-01,45,100000
2014-07-01,30,200000
2014-06-30,45,100000
2014-06-30,30,300000
2014-06-27,60,100000
2014-06-27,30,100000
2014-06-27,60,166000
2014-06-27,45,100000
2014-06-27,30,150000
2014-06-26,45,100000
2014-06-26,30,100000
2014-06-25,60,200000
2014-06-25,45,100000
2014-06-25,30,150000
2014-06-24,60,100000
2014-06-24,30,150000
2014-06-23,45,100000
2014-06-23,30,150000
2014-06-20,30,150000
2014-06-19,60,100000
2014-06-19,30,100000
2014-06-19,45,100000
2014-06-18,45,100000
2014-06-18,30,100000
2014-06-17,60,150000
2014-06-17,45,100000
2014-06-17,30,150000
2014-06-16,60,150000
2014-06-16,45,100000
2014-06-16,30,200000
2014-06-13,45,100000
2014-06-13,30,200000
2014-06-13,60,100000
2014-06-12,45,100000
2014-06-12,30,200000
2014-06-11,30,150000
2014-06-10,30,100000
2014-06-10,30,100000
2014-06-10,60,100000
2014-06-09,30,200000
2014-06-09,60,150000
2014-06-09,30,116300
2014-06-06,30,100000
2014-06-06,60,150000
2014-06-06,30,200000
2014-06-06,60,100000
2014-06-05,60,200000
2014-06-05,30,133200
2014-06-04,60,200000
2014-06-04,60,200000
2014-06-04,60,100000
2014-06-04,30,100000
2014-06-03,30,100000
2014-06-03,60,250000
2014-06-03,30,100000
2014-05-30,30,100000
2014-05-30,30,100000
2014-05-29,60,100000
2014-05-29,30,100000
2014-05-28,60,100000
2014-05-28,30,100000
2014-05-27,60,150000
2014-05-27,60,120000
2014-05-27,30,100000
2014-05-26,60,200000
2014-05-26,30,200000
2014-05-23,30,100000
2014-05-23,60,100000
2014-05-23,60,100000
2014-05-23,60,186800
2014-05-23,30,200000
2014-05-22,60,100000
2014-05-22,30,100000
2014-05-21,60,150000
2014-05-21,60,100000
2014-05-21,60,100000
2014-05-21,60,110000
2014-05-21,30,200000
2014-05-20,60,200000
2014-05-20,60,100000
2014-05-20,30,100000
2014-05-19,60,100000
2014-05-19,30,100000
2014-05-19,60,100000
2014-05-16,30,100000
2014-05-16,30,100000
2014-05-16,90,100000
2014-05-16,60,100000
2014-05-16,90,100000
2014-05-16,30,200000
2014-05-15,30,200000
2014-05-15,60,100000
2014-05-15,90,100000
2014-05-14,60,170000
2014-05-14,60,100000
2014-05-14,30,100000
2014-05-14,30,250000
2014-05-14,90,100000
2014-05-13,30,100000
2014-05-12,60,100000
2014-05-12,30,100000
2014-05-12,60,100000
2014-05-09,30,100000
2014-05-09,60,100000
2014-05-09,60,105000
2014-05-09,60,100000
2014-05-09,60,100000
2014-05-08,30,100000
2014-05-07,60,200000
2014-05-07,30,100000
2014-05-07,60,208000
2014-05-07,60,100000
2014-05-06,60,100000
2014-05-06,30,100000
2014-05-05,30,100000
2014-05-05,60,102040
2014-05-04,60,250000
2014-05-04,60,200000
2014-05-04,30,100000
2014-05-04,90,100000
2014-04-30,60,100000
2014-04-30,30,200000
2014-04-30,30,100000
2014-04-30,30,100000
2014-04-30,60,100000
2014-04-30,30,100000
2014-04-29,60,100000
2014-04-29,30,100000
2014-04-29,60,100000
2014-04-29,30,400000
2014-04-29,30,100000
2014-04-28,60,100000
2014-04-28,30,200000
2014-04-28,30,300000
2014-04-28,60,100000
2014-04-28,30,100000
2014-04-28,30,100000
2014-04-28,30,100000
2014-04-26,30,100000
2014-04-26,30,120000
2014-04-25,30,120000
2014-04-25,60,200000
2014-04-25,60,100000
2014-04-25,30,100000
2014-04-25,30,100000
2014-04-25,30,100000
2014-04-25,30,100000
2014-04-25,30,100000
2014-04-25,30,183700
2014-04-24,90,150000
2014-04-24,30,250000
2014-04-24,60,100000
2014-04-24,30,100000
2014-04-24,30,100000
2014-04-23,30,100000
2014-04-23,30,200000
2014-04-23,30,110000
2014-04-23,30,100000
2014-04-22,30,250000
2014-04-22,30,100000
2014-04-22,30,100000
2014-04-22,60,200000
2014-04-21,30,100000
2014-04-21,30,100000
2014-04-21,60,100000
2014-04-18,30,100000
2014-04-18,60,100000
2014-04-18,30,100000
2014-04-17,90,297960
2014-04-17,60,100000
2014-04-17,30,100000
2014-04-16,30,100000
2014-04-16,30,100000
2014-04-16,30,200000
2014-04-15,30,100000
2014-04-15,60,100000
2014-04-15,30,100000
2014-04-15,60,100000
2014-04-15,30,100000
2014-04-14,30,160000
2014-04-14,60,100000
2014-04-14,30,150000
2014-04-14,30,100000
2014-04-12,30,100000
2014-04-12,30,100000
2014-04-12,30,100000
2014-04-11,30,100000
2014-04-11,30,130000
2014-04-11,30,100000
2014-04-11,30,100000
2014-04-11,30,100000
2014-04-11,30,100000
2014-04-11,60,100000
2014-04-10,30,250000
2014-04-10,60,150000
2014-04-09,60,100000
2014-04-09,30,120000
2014-04-09,30,100000
2014-04-09,60,150000
2014-04-09,30,100000
2014-04-09,30,200000
2014-04-08,60,150000
2014-04-08,60,100000
2014-04-08,30,100000
2014-04-08,30,220000
2014-04-04,30,100000
2014-04-04,30,110000
2014-04-04,60,100000
2014-04-04,30,200000
2014-04-03,30,100000
2014-04-03,60,100000
2014-04-03,30,100000
2014-04-03,30,200000
2014-04-02,60,100000
2014-04-02,30,100000
2014-04-02,30,200000
2014-04-01,60,100000
2014-04-01,30,100000
2014-04-01,30,200000
2014-03-31,30,200000
2014-03-31,30,100000
2014-03-31,30,100000
2014-03-31,30,200000
2014-03-28,30,56000
2014-03-28,30,100000
2014-03-28,30,100000
2014-03-28,30,100000
2014-03-28,30,100000
2014-03-28,30,100000
2014-03-27,30,200000
2014-03-27,30,100000
2014-03-27,30,100000
2014-03-27,30,100000
2014-03-27,30,100000
2014-03-26,30,100000
2014-03-26,30,100000
2014-03-26,30,244000
2014-03-26,60,117169
2014-03-26,30,283179
2014-03-25,30,266821
2014-03-25,30,100000
2014-03-25,30,100000
2014-03-24,30,100000
2014-03-24,30,100000
2014-03-21,30,100000
2014-03-21,30,100000
2014-03-20,30,100000
2014-03-19,30,100000
2014-03-19,30,100000
2014-03-18,30,150000
2014-03-17,30,100000
2014-03-17,30,200000
2014-03-14,30,100000
2014-03-14,30,100000
2014-03-14,30,100000
2014-03-14,30,200000
2014-03-13,30,150000
2014-03-12,30,100000
2014-03-12,30,150000
2014-03-12,30,130000
2014-03-12,30,200000
2014-03-11,30,100000
2014-03-11,30,102831
2014-03-11,30,100000
2014-03-11,30,100000
2014-03-11,30,150000
2014-03-10,30,100000
2014-03-10,30,150000
2014-03-07,30,100000
2014-03-06,30,100000
2014-03-05,30,150000
2014-03-04,30,150000
2014-03-03,30,100000
2014-02-28,30,150000
2014-02-27,30,200000
2014-02-27,30,100000
2014-02-26,30,300000
2014-02-25,30,100000
2014-02-24,30,150000
2014-02-21,30,100000
2014-02-20,30,100000
2014-02-19,30,100000
2014-02-18,30,100000
2014-02-17,30,100000
2014-02-14,30,200000
2014-02-13,60,100000
2014-02-12,30,100000
2014-02-11,30,100000
2014-02-10,30,100000
2014-02-08,30,100000
2014-01-26,30,250000
2014-01-26,30,300000
2014-01-25,90,200000
2014-01-25,90,200000
2014-01-24,90,200000
2014-01-23,90,500000
2014-01-10,60,300000
2013-12-30,30,150000
2013-12-30,90,200000
2013-12-30,60,100000
2013-12-26,30,320000
2013-12-26,90,400000
2013-12-26,60,10000
2013-12-26,30,400000
