release time,life loan,ITEM_AMOUNT
2015-05-06,90,90000
2015-05-06,180,20000
2015-05-06,360,170000
2015-05-06,360,63000
2015-05-05,30,90000
2015-05-05,30,32000
2015-05-05,30,45000
2015-05-05,90,30000
2015-05-05,360,360000
2015-05-04,90,35000
2015-05-04,90,300000
2015-05-04,90,100000
2015-05-04,180,21870
2015-05-03,30,35000
2015-05-03,30,24300
2015-05-03,90,200000
2015-05-03,30,100000
2015-05-02,90,35000
2015-05-02,90,65000
2015-05-02,360,200000
2015-05-02,360,55000
2015-04-30,90,70000
2015-04-30,90,300000
2015-04-30,90,35000
2015-04-30,90,25000
2015-04-30,180,50000
2015-04-30,180,60000
2015-04-30,180,60000
2015-04-30,180,120000
2015-04-30,180,90000
2015-04-30,180,90000
2015-04-29,60,160000
2015-04-29,90,200000
2015-04-29,90,20000
2015-04-29,90,202500
2015-04-28,30,70000
2015-04-28,90,90000
2015-04-28,90,405000
2015-04-28,30,30000
2015-04-28,360,400000
2015-04-27,90,200000
2015-04-27,180,40000
2015-04-26,90,90000
2015-04-26,90,30000
2015-04-26,180,55000
2015-04-26,360,60000
2015-04-25,90,20000
2015-04-25,90,45000
2015-04-25,360,90000
2015-04-25,360,100000
2015-04-24,90,25000
2015-04-24,60,60000
2015-04-24,90,40000
2015-04-24,90,35000
2015-04-24,90,40000
2015-04-24,90,25000
2015-04-24,360,80000
2015-04-24,360,90000
2015-04-24,360,40000
2015-04-23,360,80000
2015-04-23,360,70000
2015-04-23,360,40000
2015-04-23,360,80000
2015-04-23,90,90000
2015-04-22,360,30000
2015-04-22,90,50000
2015-04-22,360,150000
2015-04-21,30,300000
2015-04-21,90,120000
2015-04-21,90,65000
2015-04-21,90,50000
2015-04-21,360,35000
2015-04-21,90,40000
2015-04-21,90,100000
2015-04-20,360,27000
2015-04-20,90,80000
2015-04-20,180,177000
2015-04-20,90,153000
2015-04-20,90,35000
2015-04-19,90,23000
2015-04-19,90,100000
2015-04-18,360,190000
2015-04-17,30,30000
2015-04-17,360,45000
2015-04-17,360,50000
2015-04-17,360,105000
2015-04-17,90,100000
2015-04-17,30,70000
2015-04-17,60,90000
2015-04-17,360,30000
2015-04-17,90,170000
2015-04-17,30,80000
2015-04-16,90,40000
2015-04-16,90,25000
2015-04-16,60,20000
2015-04-16,90,30000
2015-04-16,90,35000
2015-04-16,90,65000
2015-04-16,30,64800
2015-04-16,30,30000
2015-04-16,30,130000
2015-04-15,90,150000
2015-04-15,180,20000
2015-04-15,90,160000
2015-04-15,90,90000
2015-04-14,30,99000
2015-04-14,30,21870
2015-04-14,30,153000
2015-04-14,30,100000
2015-04-13,90,40000
2015-04-13,30,40500
2015-04-13,30,45000
2015-04-12,90,54000
2015-04-11,30,180000
2015-04-10,90,80000
2015-04-10,90,60000
2015-04-10,30,170000
2015-04-09,90,45000
2015-04-09,30,48000
2015-04-09,60,75000
2015-04-09,90,30000
2015-04-08,90,130000
2015-04-08,30,180000
2015-04-07,30,45000
2015-04-07,30,20250
2015-04-06,30,40500
2015-04-06,30,89650
2015-04-06,30,70000
2015-04-04,90,60000
2015-04-04,180,50000
2015-04-03,90,35000
2015-04-03,360,27000
2015-04-02,30,54000
2015-04-02,30,260000
2015-04-01,30,160000
2015-04-01,30,36000
2015-04-01,30,60000
2015-03-31,90,140000
2015-03-31,30,40000
2015-03-31,60,40000
2015-03-31,30,27000
2015-03-31,60,45000
2015-03-31,180,300000
2015-03-30,90,162000
2015-03-30,30,60000
2015-03-30,360,100000
2015-03-29,90,35000
2015-03-28,90,80000
2015-03-28,30,31500
2015-03-27,30,45000
2015-03-27,30,50000
2015-03-27,90,110000
2015-03-27,90,55000
2015-03-27,180,55000
2015-03-26,360,117000
2015-03-26,90,99000
2015-03-26,30,140000
2015-03-25,30,70000
2015-03-25,30,117000
2015-03-25,30,70000
2015-03-25,30,480000
2015-03-24,90,108000
2015-03-23,30,117000
2015-03-23,30,80000
2015-03-23,180,100000
2015-03-23,360,35000
2015-03-22,360,63000
2015-03-21,30,70000
2015-03-20,30,55000
2015-03-20,90,45000
2015-03-19,90,35000
2015-03-19,90,30000
2015-03-18,90,110000
2015-03-18,90,60000
2015-03-18,30,30000
2015-03-18,360,60000
2015-03-18,360,80000
2015-03-17,90,72000
2015-03-16,30,27000
2015-03-16,30,17150
2015-03-14,90,30000
2015-03-14,360,40000
2015-03-13,30,40500
2015-03-13,30,45000
2015-03-13,90,160000
2015-03-12,90,120000
2015-03-12,90,45000
2015-03-12,360,45000
2015-03-11,90,42000
2015-03-11,90,54000
2015-03-11,30,40500
2015-03-11,30,45000
2015-03-10,90,22500
2015-03-10,30,22500
2015-03-10,30,80000
2015-03-09,90,40000
2015-03-06,60,45000
2015-03-05,30,18000
2015-03-05,30,22500
2015-03-05,30,81000
2015-03-04,30,22500
2015-03-04,30,58500
2015-03-04,30,27000
2015-03-03,90,225000
2015-03-03,90,35000
2015-03-02,30,90000
2015-03-02,90,27000
2015-03-02,90,135000
2015-03-01,90,270000
2015-03-01,90,115000
2015-02-28,30,45000
2015-02-28,90,21000
2015-02-28,90,270000
2015-02-28,90,20000
2015-02-28,90,35000
2015-02-28,90,40500
2015-02-27,30,45000
2015-02-27,90,55000
2015-02-27,90,30000
2015-02-27,30,95000
2015-02-27,90,72000
2015-02-26,90,121500
2015-02-25,90,72000
2015-02-25,90,90000
2015-02-24,90,225000
2015-02-24,90,118000
2015-02-24,90,162000
2015-02-23,90,22500
2015-02-23,90,84000
2015-02-23,90,72000
2015-02-23,90,36000
2015-02-23,90,54000
2015-02-23,90,45000
2015-02-23,90,31500
2015-02-22,90,90000
2015-02-22,90,135000
2015-02-18,90,36000
2015-02-18,90,153000
2015-02-18,90,30000
2015-02-18,180,60000
2015-02-18,30,45000
2015-02-18,90,144000
2015-02-18,90,31500
2015-02-18,90,90000
2015-02-16,90,162000
2015-02-16,90,160000
2015-02-16,180,450000
2015-02-15,90,36000
2015-02-14,90,72000
2015-02-14,90,100000
2015-02-14,90,160000
2015-02-13,90,240000
2015-02-13,90,28000
2015-02-12,90,95000
2015-02-12,90,30000
2015-02-12,90,50000
2015-02-12,90,45000
2015-02-12,180,80000
2015-02-12,90,60000
2015-02-12,90,30000
2015-02-12,90,40000
2015-02-12,90,40000
2015-02-12,90,40000
2015-02-12,180,80000
2015-02-12,90,40000
2015-02-12,60,95000
2015-02-11,90,30000
2015-02-11,90,90000
2015-02-11,90,40500
2015-02-11,90,24300
2015-02-11,90,63000
2015-02-11,90,100000
2015-02-11,90,50000
2015-02-10,90,30000
2015-02-10,90,36000
