release time,life loan,ITEM_AMOUNT
381,381,30000
382,382,30000
383,383,300000
384,384,50000
385,385,50000
386,386,30000
387,387,200000
388,388,40000
389,389,150000
390,390,50000
391,391,40000
392,392,60000
393,393,50000
394,394,30000
395,395,40000
396,396,50000
397,397,50000
398,398,40000
399,399,30000
400,400,20000
401,401,40000
402,402,40000
403,403,30000
404,404,40000
405,405,40000
406,406,30000
407,407,30000
408,408,30000
409,409,30000
410,410,30000
411,411,30000
412,412,30000
413,413,30000
414,414,50000
415,415,30000
416,416,60000
